user_id,days_last_order,total_orders,total_value,unique_days_visited,total_sessions,avg_duration_btw_login,avg_session_time,avg_page_visits,label
617364,5,3,1856,3,6,1.33,88.72,10.33,0
617564,21,14,5134,86,164,2.14,559.75,21.91,0
617909,18,12,38302,113,219,1.63,451.32,23.94,0
617943,8,3,1836,98,177,1.86,173.39,14.31,0
617998,20,6,7741,25,98,6.12,555.46,39.81,0
618086,9,3,2457,36,62,5.11,389.75,13.97,0
618359,8,23,15029,48,140,1.88,340.96,16.20,0
618539,0,20,11925,156,719,1.18,258.62,12.58,0
619205,11,7,2809,48,104,3.19,543.21,43.24,0
619236,23,13,58882,73,123,2.52,454.66,18.57,0
619663,15,8,5580,65,151,2.82,229.82,8.08,0
619703,8,8,5841,77,160,2.38,398.71,14.23,0
619958,7,3,11740,1,5,1.00,356.44,18.00,0
620259,21,8,5004,40,71,4.18,435.93,28.44,0
620345,18,31,22528,135,444,1.26,431.00,25.26,0
620348,7,9,9979,110,325,1.67,212.03,14.26,0
620375,2,30,36110,117,301,1.56,300.33,34.56,0
620700,0,65,269037,157,1118,1.17,524.87,37.91,0
620825,7,6,5769,28,45,6.50,147.46,14.91,1
620951,5,4,6188,38,79,3.66,200.09,12.65,0
621119,19,9,48563,32,48,5.41,440.44,24.58,0
621275,27,11,5138,29,78,2.31,719.49,35.49,0
621756,19,4,5628,84,163,2.18,245.91,18.60,0
621902,8,18,8889,93,214,1.97,715.99,51.87,0
621955,14,13,27754,80,144,2.29,404.25,21.68,0
622072,26,5,3104,34,85,2.50,400.27,20.74,0
622229,26,6,2361,53,117,3.47,162.48,11.97,0
622491,13,23,15329,84,217,2.19,365.19,23.43,0
622513,0,8,9085,9,16,13.22,206.49,13.19,0
622579,15,3,2337,99,171,1.86,586.61,21.20,0
622848,26,10,4688,84,118,2.19,233.02,15.37,0
623010,24,3,11943,42,62,4.02,172.33,12.48,0
623381,20,7,5824,85,146,2.09,121.02,13.15,1
623526,7,27,3033,81,137,2.15,253.58,20.13,0
623591,3,3,2276,15,21,5.87,251.24,19.81,0
623669,0,5,7622,41,103,3.07,392.29,46.06,0
623864,1,11,6379,84,275,2.06,265.26,22.92,1
624362,10,14,7830,54,104,3.33,279.35,16.99,0
624650,12,6,3414,80,216,2.25,306.08,26.49,0
625024,5,13,11043,45,83,1.31,410.53,43.45,0
625188,17,3,2556,37,181,4.92,152.78,23.45,0
625393,0,4,1343,100,259,1.83,208.06,17.90,1
625460,25,18,753523,82,174,2.22,234.63,12.06,0
625529,22,9,6205,70,136,2.60,226.80,18.01,0
625532,6,6,2625,91,174,1.91,480.11,41.62,0
625912,17,9,10293,53,98,1.57,322.29,16.99,0
626070,5,16,6417,48,69,3.83,178.32,15.32,0
626396,3,9,6210,74,126,2.43,352.48,25.60,0
626716,12,42,46658,147,1028,1.25,436.96,33.56,0
626792,23,5,5837,3,5,2.67,360.44,27.80,0
627042,6,14,6640,50,107,3.68,402.01,18.75,0
627368,3,4,2243,14,20,12.36,439.11,28.25,0
627444,11,6,4666,16,41,1.38,591.18,20.76,0
627679,20,8,68086,126,482,1.38,326.23,16.99,0
627809,15,4,7069,49,75,3.57,449.92,14.03,1
627838,3,7,13226,27,44,5.37,271.51,18.36,0
628007,1,29,20604,141,373,1.30,291.09,30.99,0
628154,1,4,11110,22,94,1.05,573.73,26.87,0
628416,6,3,3069,1,1,1.00,772.75,49.00,0
629095,8,6,18548,64,161,2.53,778.62,25.43,0
629392,4,9,4537,14,43,1.29,769.85,32.88,0
629830,12,7,4893,59,151,2.64,333.11,21.89,0
630316,22,3,1665,39,65,4.21,208.35,13.20,1
630989,0,5,15385,33,48,5.09,169.33,9.33,0
631138,9,6,3899,27,55,2.59,405.21,14.71,1
631629,22,12,18570,134,311,1.36,332.37,17.14,0
631636,12,7,8653,86,192,2.13,542.00,29.74,1
632825,26,5,1505,73,127,2.52,200.68,16.65,0
633228,19,10,7234,13,33,12.69,553.47,25.48,1
633287,3,5,4454,10,17,4.00,139.87,9.12,0
633326,3,3,2254,14,23,1.29,517.73,15.70,0
633461,24,29,26411,136,447,1.35,497.69,16.53,0
633653,0,51,52229,171,899,1.08,632.36,21.14,0
634091,19,6,5074,51,121,3.51,434.59,34.93,0
634130,15,3,5510,56,82,2.88,363.87,16.40,0
634137,22,6,8672,31,35,5.32,136.58,10.54,1
634156,7,11,17985,35,62,2.43,217.51,20.52,0
634211,12,3,5456,15,21,11.33,571.53,44.76,0
634266,8,8,12187,40,80,3.43,438.51,29.39,0
634368,24,12,8494,56,94,3.16,240.23,21.56,0
634539,4,3,1429,11,38,16.00,602.46,69.00,0
634745,14,7,40255,47,134,1.81,352.26,24.54,0
635076,6,14,16103,21,75,2.33,363.34,22.92,1
635113,8,3,1995,78,128,2.28,142.72,11.64,0
635310,12,3,2262,20,28,4.75,294.74,18.79,1
635408,17,3,95534,53,112,3.42,303.91,8.89,0
635505,20,3,993,43,66,3.91,186.66,17.98,0
635506,8,5,4560,38,53,3.50,515.19,23.04,0
635881,20,5,7351,48,106,3.77,281.29,18.52,1
636427,8,5,3741,11,25,6.09,581.39,20.92,0
637088,24,11,6068,95,139,1.93,583.95,38.68,1
637376,3,6,8075,48,65,3.35,458.08,24.06,0
637500,26,7,90483,25,42,4.24,173.00,10.00,0
637534,23,8,4311,42,67,4.33,388.99,28.58,0
637696,3,4,1290,77,198,2.27,316.04,17.55,0
637733,29,3,1896,22,31,6.82,243.39,17.58,0
638605,0,5,15781,26,39,4.54,600.35,25.67,1
639004,8,4,2126,33,46,5.21,314.23,35.37,1
639138,0,4,10001,47,151,1.72,493.14,38.38,0
639913,9,3,1764,8,17,1.13,807.23,50.12,0
640287,21,12,10513,68,113,2.66,422.45,22.42,0
640542,6,30,32179,115,363,1.22,328.84,19.91,1
640737,13,3,2435,14,33,2.07,160.68,8.12,0
641173,12,7,59834,45,92,3.27,309.48,13.00,0
641364,14,4,6572,14,34,1.36,208.73,10.38,1
641696,5,57,960020,164,848,1.12,273.11,13.65,0
641892,14,29,36310,73,145,2.36,459.17,30.77,0
641902,12,3,147526,44,121,3.77,673.51,12.64,0
641926,17,144,149989,121,786,1.01,1010.62,58.59,1
641953,29,13,7033,82,155,2.21,344.25,14.25,0
642039,0,8,34284,114,261,1.61,197.17,12.32,0
642067,11,13,22418,10,87,2.10,221.72,11.34,1
642082,13,5,3894,42,65,2.74,365.60,35.05,0
642097,26,7,11472,33,62,4.85,255.02,19.45,1
642103,27,5,1678,12,28,1.42,416.95,27.54,1
642232,5,8,25794,38,66,2.39,609.06,17.23,0
642440,22,7,5994,36,48,4.44,194.21,15.81,1
642476,11,9,8440,124,267,1.48,540.26,28.13,0
642555,3,3,1174,13,23,12.62,227.91,19.26,0
642592,4,12,11767,48,70,3.79,798.56,36.83,0
643173,21,27,31398,103,191,1.79,286.89,22.80,0
643415,0,31,13741,128,538,1.44,469.11,22.01,0
643604,15,18,13690,66,181,1.62,623.64,24.31,0
643648,0,18,22832,58,202,3.09,274.88,14.14,0
644019,9,12,7338,84,152,2.04,414.63,21.32,0
644221,10,5,18834,14,17,9.86,61.36,15.18,0
645155,2,4,1398,48,101,3.73,348.12,16.91,0
645179,7,15,6376,123,230,1.50,647.63,51.82,0
645323,15,5,3248,35,42,4.97,331.26,34.38,1
645431,11,6,4463,14,20,12.79,367.62,27.60,0
645615,4,35,38444,55,179,3.29,510.74,52.18,0
645969,5,7,13787,43,106,1.60,253.85,15.16,0
646043,24,8,4854,69,118,2.62,436.67,21.76,0
646130,9,4,28229,78,158,2.32,284.68,15.96,0
646151,12,6,9501,61,108,2.90,280.52,17.59,0
646246,22,7,2534,15,29,1.27,344.80,23.10,0
646602,4,4,7125,28,36,6.29,220.26,12.33,0
646642,4,6,7702,50,78,3.64,325.45,22.82,0
646707,28,8,9589,43,67,3.35,418.08,26.88,0
646738,8,4,8667,20,33,8.10,253.14,16.79,0
646790,2,7,16185,55,83,3.31,385.42,18.07,0
646939,6,24,37910,75,155,2.44,525.04,25.87,0
647218,3,5,30927,23,44,3.09,353.88,22.91,0
647246,16,4,1149,12,20,14.33,454.38,32.75,1
647577,13,3,13458,38,109,1.55,396.26,26.08,1
647704,21,8,8274,45,80,4.00,577.48,42.16,1
648125,26,11,11405,32,65,2.13,678.18,32.57,1
648281,11,15,13996,108,280,1.69,247.08,19.64,0
648389,0,24,11180,122,265,1.51,387.15,24.27,0
648574,0,8,5827,19,36,6.16,545.51,31.86,0
648634,6,10,19497,50,146,1.72,170.64,13.08,0
648709,14,3,2380,38,47,4.66,87.82,8.15,1
648723,17,11,18640,65,143,2.66,256.09,24.45,0
648950,1,82,79222,163,1122,1.13,362.92,38.05,0
648981,4,8,16939,122,299,1.51,172.35,14.27,0
648999,23,11,8108,61,116,2.64,301.12,16.04,0
649001,3,6,9850,25,44,7.20,874.08,42.84,0
649333,5,16,7624,113,305,1.62,567.83,37.57,0
649365,1,11,7827,65,110,2.83,440.31,30.81,0
649757,25,10,17467,69,169,2.51,585.29,36.98,1
650216,0,29,175294,114,296,1.61,241.96,16.64,0
650403,14,4,3868,75,112,2.41,213.24,17.77,0
650531,18,8,9183,38,51,4.50,652.12,34.90,0
650626,2,4,5584,15,23,2.53,170.69,17.13,0
650698,20,20,9330,21,40,1.86,960.07,76.43,0
650784,17,5,1305,118,297,1.54,201.24,12.59,0
650824,10,4,2822,11,13,3.64,261.51,13.00,0
651307,13,3,1122,44,67,4.16,210.66,16.99,0
651379,9,12,6672,79,140,2.30,197.07,14.97,1
651645,5,11,5944,48,105,3.81,311.12,34.73,0
651889,3,21,309508,106,239,1.74,326.74,14.87,0
651932,8,20,40344,147,386,1.25,180.58,11.34,0
652003,9,3,3009,31,59,5.71,277.19,20.95,1
652017,4,3,14580,9,12,18.67,62.06,4.83,0
652049,3,13,12321,82,311,2.24,601.75,44.41,0
652171,4,3,3418,13,27,3.23,212.15,16.04,0
652396,3,20,11293,129,517,1.42,412.84,34.03,0
652996,23,10,6835,69,118,2.64,317.29,20.01,0
653099,0,52,59206,103,273,1.78,846.57,44.66,0
653133,6,3,13797,1,2,1.00,302.56,19.00,0
653300,15,5,2455,9,16,2.22,371.70,18.56,1
653308,0,6,2268,46,230,1.00,493.93,20.08,0
653515,20,4,3663,151,438,1.21,256.86,16.78,1
654297,17,5,1485,12,22,1.75,371.44,20.45,0
654384,6,6,7743,19,28,9.00,315.37,33.89,0
654614,1,19,35459,99,189,1.85,401.83,24.35,0
655632,7,14,25545,99,191,1.86,331.91,16.33,0
655962,20,9,26408,66,194,2.70,324.11,10.72,0
656059,11,3,70397,40,84,4.13,187.14,14.24,0
656139,9,5,5609,14,33,11.36,585.87,52.97,1
656749,19,3,1135,27,41,5.93,314.12,12.51,1
656825,10,8,6653,54,148,1.76,252.36,22.43,0
656905,2,5,2359,15,46,1.73,700.77,43.28,1
656980,22,7,6057,60,138,2.90,322.13,16.13,0
657400,6,33,66362,152,1039,1.10,395.25,15.66,0
657674,0,30,13552,115,507,1.58,180.03,16.46,0
658187,15,11,4644,33,67,2.00,202.48,22.40,1
658507,3,5,7346,51,103,2.88,703.46,24.43,0
658565,0,5,2954,8,9,6.50,462.96,35.67,1
658741,15,8,5751,76,144,2.37,534.92,33.31,0
659593,7,20,26800,64,123,2.86,269.64,23.22,1
660063,17,4,5710,13,36,2.77,431.16,30.31,1
660491,5,12,10240,28,93,2.04,672.68,67.06,0
660543,6,6,7619,51,101,3.49,250.72,18.15,0
660877,22,8,27795,55,90,3.24,389.14,12.90,0
660897,23,7,27978,93,221,1.92,302.29,17.58,0
661127,14,7,15810,60,129,2.97,259.07,14.59,0
661598,0,19,9379,27,87,1.30,415.82,33.63,1
661840,2,13,8577,76,137,2.34,244.50,18.23,0
661886,2,5,6142,33,58,5.58,439.22,24.57,0
661943,2,21,105747,106,330,1.64,311.24,22.89,0
662005,11,9,4080,30,51,5.97,404.59,23.16,0
662029,27,4,1538,100,180,1.70,287.66,20.73,1
662131,5,18,76942,76,154,2.21,202.54,14.31,0
662237,13,17,6035,85,379,1.89,317.21,15.49,0
662334,0,18,13324,22,42,8.32,1248.88,44.67,0
662730,7,8,74456,20,30,2.80,356.52,19.80,0
662788,10,9,5388,22,29,7.32,226.94,31.48,0
662892,0,25,22993,127,425,1.45,220.35,13.25,0
663020,26,10,720,44,69,3.82,302.41,15.91,0
663228,16,6,21265,20,87,1.30,755.87,53.76,0
663371,19,3,5131,31,50,5.29,134.29,10.68,0
663725,0,7,37932,96,218,1.92,367.31,16.28,0
663822,12,6,4049,68,93,2.68,136.27,11.56,0
664482,14,8,7723,25,82,1.64,483.80,23.90,0
664811,5,4,12488,93,196,1.98,260.46,14.76,0
664874,23,3,5611,21,31,7.76,366.19,20.19,1
665002,22,9,5563,53,88,3.42,156.37,13.89,1
665383,0,4,3814,21,41,1.33,626.47,33.02,1
665622,22,9,4326,27,76,4.81,178.69,15.26,0
665733,8,7,5240,31,103,5.32,620.62,12.42,0
665818,11,3,16893,1,1,1.00,487.91,24.00,0
665889,23,5,3786,91,189,2.02,287.77,14.80,0
665914,3,11,7174,63,134,2.87,361.80,20.37,0
666389,1,11,5458,65,226,2.25,312.95,24.78,0
666724,13,4,4268,68,132,2.66,179.70,17.53,0
666856,8,4,2118,94,150,1.95,323.19,12.85,0
667063,1,13,6912,100,165,1.77,315.86,27.33,0
667248,25,12,3837,49,119,1.55,295.46,20.24,1
667267,25,4,1711,80,124,2.24,216.95,26.75,0
667656,3,13,51651,43,69,4.09,216.46,14.36,0
668145,27,3,3691,31,75,1.48,273.94,19.20,0
668611,10,6,2022,17,47,1.88,291.85,29.45,0
668709,5,10,4881,23,33,7.70,425.21,37.03,0
669061,14,3,1940,64,117,2.75,314.86,20.60,1
669260,4,8,3084,28,148,1.00,557.34,37.53,0
669492,12,3,14934,5,17,2.60,300.14,22.53,0
669556,8,22,22033,83,250,2.08,953.28,57.97,0
669743,28,4,14952,49,78,3.55,242.78,13.58,0
669772,4,9,20841,82,214,2.16,283.47,17.46,0
669859,13,5,2314,116,253,1.56,381.70,20.66,0
669925,11,7,8385,40,276,1.08,359.09,20.65,0
670028,2,12,9680,78,186,2.36,334.53,21.17,1
670050,5,5,4762,17,65,1.18,225.08,14.52,0
670352,1,42,665218,159,730,1.14,257.87,12.81,0
670460,2,5,7998,32,72,5.25,600.09,17.42,0
670655,3,10,15995,84,229,2.17,477.15,30.92,0
670670,1,15,4556,39,63,4.69,210.94,14.41,0
671149,15,4,986,24,36,7.17,402.33,19.81,1
671619,19,3,5956,7,30,1.71,359.53,23.03,0
672180,0,14,10893,24,79,1.33,221.57,16.38,0
672202,9,8,11358,55,96,3.35,288.21,15.65,0
672210,4,8,8056,57,89,3.21,568.86,24.89,0
672523,24,3,1276,23,31,7.74,494.09,38.16,1
672791,3,34,23588,95,288,1.84,349.16,26.51,1
673044,6,4,16413,103,291,1.74,198.66,10.49,0
673047,1,51,52072,41,161,1.17,774.36,62.00,0
673214,0,7,6759,47,106,2.47,153.43,12.45,0
673234,17,7,2077,54,135,3.35,429.09,20.47,1
673251,8,5,4597,9,20,19.56,236.19,16.20,0
673324,25,3,1304,63,89,2.79,279.26,25.89,1
673493,19,5,2457,24,71,2.04,494.48,26.56,0
673759,13,14,8126,27,59,6.41,539.18,29.36,0
674245,16,10,11147,49,94,3.51,306.84,21.43,0
674248,13,8,3195,85,143,1.60,373.35,24.57,0
674478,10,4,1508,17,22,3.94,1425.14,91.50,0
674699,8,3,4540,3,4,6.67,1994.91,58.00,1
675120,19,4,1375,11,14,14.82,280.78,23.79,0
675126,7,4,6147,48,102,3.75,291.30,12.19,0
675151,6,3,40087,55,124,3.29,115.70,9.59,0
675180,1,15,28432,98,580,1.15,924.05,57.64,0
675372,11,4,20017,2,2,1.00,486.12,46.00,1
675703,5,18,15432,14,48,6.07,487.09,15.19,0
675796,24,7,34865,32,44,5.66,67.00,9.18,1
675915,14,22,74639,122,501,1.41,364.64,25.74,0
675990,3,3,1185,6,8,28.00,278.44,19.63,0
676224,16,4,1448,36,48,3.81,408.65,22.31,0
676278,7,3,15884,3,7,3.00,229.82,10.14,0
676415,9,3,5500,30,111,1.20,369.66,12.77,1
676504,17,4,6557,47,69,2.53,234.66,15.06,0
676520,5,27,15148,116,589,1.59,417.60,22.28,0
676980,27,3,9345,23,34,7.39,301.81,14.29,1
677089,3,9,9623,53,81,2.83,263.68,18.36,1
677233,2,3,5865,13,32,3.54,372.89,27.13,0
677441,3,30,22306,74,491,1.00,987.35,74.99,0
677713,23,5,2968,12,13,6.17,606.38,46.77,1
678081,1,4,18218,15,22,12.00,257.52,16.23,0
678337,12,6,5826,26,35,3.35,386.74,25.17,1
678416,2,26,74684,141,323,1.30,450.67,25.85,0
678734,18,6,2060,11,25,1.45,528.30,25.84,0
679368,16,7,6848,67,113,2.66,276.83,23.84,0
679525,14,3,3291,10,16,8.70,212.64,15.63,1
680235,8,8,46144,66,124,2.74,356.85,15.56,1
680452,13,4,1280,38,61,4.84,181.51,13.93,0
680829,5,18,73244,99,229,1.86,351.22,19.62,0
680923,11,4,2215,13,50,1.08,486.74,23.38,1
681039,3,14,26735,43,84,4.09,869.53,36.67,0
681181,15,5,2080,21,33,8.38,469.41,21.45,0
681217,13,14,13214,28,63,5.89,319.15,32.84,1
681560,7,37,13964,98,216,1.88,836.91,49.80,0
681980,1,14,15831,66,112,2.74,485.13,19.30,0
682034,11,5,5636,42,60,3.95,115.90,8.58,0
682388,0,69,327587,152,432,1.18,623.47,29.91,0
682537,12,4,1689,98,157,1.87,501.51,25.57,0
682676,8,4,2534,44,94,3.98,422.36,16.36,0
682780,0,4,7395,53,104,3.28,351.16,23.43,0
682789,14,12,4521,118,286,1.56,275.27,19.24,0
682903,17,13,34881,84,207,2.01,354.43,24.30,0
683043,5,4,1101,26,60,5.23,225.20,16.57,0
683097,1,28,49914,47,84,3.77,226.16,16.96,0
683365,3,15,32404,138,345,1.33,439.73,33.23,0
683530,21,9,34510,37,71,4.84,235.57,22.17,0
683581,15,3,4247,23,35,7.30,226.99,15.14,1
683768,0,17,14410,117,232,1.57,279.16,17.81,0
684098,15,8,5328,78,169,2.35,419.21,24.59,0
684251,18,5,5100,30,40,5.40,253.11,11.13,0
684576,20,7,3051,42,74,1.83,183.76,11.80,1
684619,11,9,17267,69,129,2.59,426.51,25.69,0
685086,11,7,16778,56,103,3.21,71.91,8.17,0
685097,27,4,1670,19,34,8.89,496.68,16.74,1
685551,18,4,2467,38,89,2.05,251.16,16.17,0
685726,0,52,86980,174,1531,1.06,207.76,15.74,0
685900,6,4,2527,60,92,2.92,202.54,16.57,1
685957,16,4,2167,6,8,3.67,778.79,36.25,1
686079,2,11,4649,32,93,1.34,527.09,33.15,1
686121,6,12,14887,115,254,1.60,823.61,55.28,0
686166,17,7,7233,83,126,2.18,105.72,6.72,0
686166,5,13,107532,74,204,1.64,157.97,15.30,0
686815,6,3,36535,8,13,1.25,378.73,22.31,0
687175,9,50,95373,168,588,1.10,317.15,22.54,0
687332,0,11,7189,47,79,3.83,440.32,24.71,0
687388,11,43,143710,176,735,1.05,420.46,21.40,0
687399,16,3,6850,36,50,4.83,519.63,12.64,0
687713,0,3,5744,25,78,1.52,258.36,13.68,0
687715,5,8,9521,11,11,9.64,78.89,9.91,0
687844,6,10,8300,27,153,3.81,310.52,24.63,0
688448,7,16,11948,80,146,2.29,374.82,31.09,0
688590,12,38,51454,85,172,2.06,353.25,18.94,0
688666,13,5,5722,41,60,4.39,224.60,17.23,0
689047,24,14,26772,9,10,18.89,142.60,6.70,0
689875,1,27,23349,63,225,1.52,428.06,17.27,0
689893,17,4,2286,53,108,1.66,201.90,9.43,0
690073,4,8,10413,16,20,11.25,95.63,10.75,0
690236,9,5,1719,33,57,5.18,328.82,29.93,1
690915,19,5,351,124,286,1.46,608.10,17.98,0
690918,23,5,2870,17,22,3.47,206.88,17.41,0
690960,3,3,2722,14,22,1.14,479.17,27.41,0
691071,24,8,4267,38,67,2.16,564.80,21.49,1
691539,13,4,2164,11,40,1.45,149.79,14.55,0
691564,4,3,8895,2,5,1.00,631.07,10.40,1
691639,24,5,2735,28,41,4.29,195.31,12.68,0
692666,2,19,41641,128,442,1.38,312.37,31.37,0
692673,18,3,1063,33,48,2.24,295.27,20.92,1
692750,15,5,1921,29,39,6.03,129.85,12.79,0
693044,2,3,3727,47,75,3.83,336.30,20.03,0
693799,5,88,649940,82,196,1.85,712.71,80.93,0
693850,12,22,5841,43,133,2.74,726.03,38.23,0
694089,6,3,1057,45,82,4.07,505.55,26.67,0
694600,26,5,1068,35,65,4.94,336.85,14.92,0
694670,29,6,8247,82,165,2.20,246.45,12.19,0
694943,0,7,3189,39,89,4.72,324.46,13.24,0
695524,11,5,2957,41,83,4.15,392.01,27.95,0
695730,13,19,74224,122,338,1.51,236.43,11.97,0
695782,11,5,19135,94,203,1.82,274.01,15.74,0
695849,11,8,8778,53,65,3.30,609.91,26.88,0
696211,22,13,8700,22,78,1.18,348.15,24.15,0
696304,2,12,9389,68,150,2.71,624.26,28.59,0
696621,20,3,2263,23,41,4.17,266.95,12.76,1
696847,14,10,28720,96,163,1.92,449.57,41.57,0
697388,26,4,2443,84,100,2.19,691.83,24.53,0
697568,15,5,3303,42,185,1.21,291.69,16.03,1
697652,13,7,4459,62,157,2.92,730.95,40.38,0
697917,3,3,1521,81,128,2.14,212.36,10.29,0
698144,4,10,31821,88,372,1.98,255.44,18.11,0
698211,13,4,4682,20,58,1.20,335.79,29.21,0
698216,21,10,19490,133,319,1.38,768.56,21.76,1
698365,17,7,5302,14,43,2.00,527.27,20.88,0
698460,1,12,10330,132,364,1.39,386.28,36.48,1
698578,0,5,2125,11,12,5.45,199.09,16.50,0
698867,10,7,6991,77,123,2.34,273.08,15.00,0
699517,11,4,85481,19,97,0.95,605.07,24.75,0
700045,12,18,57254,100,223,1.81,461.29,24.92,0
700429,13,18,5732,61,234,1.36,391.29,24.53,0
700727,17,3,3895,112,387,1.22,286.98,16.10,0
700848,1,13,28756,95,226,1.94,232.77,15.19,0
700919,17,7,3939,37,77,4.46,1037.72,59.39,1
701048,10,26,82383,152,515,1.21,390.56,21.32,0
701214,12,3,17185,2,2,3.00,411.24,21.00,0
701612,22,4,1094,39,80,2.69,408.26,18.23,0
701706,3,3,1717,11,18,8.18,443.58,36.06,1
701749,3,12,15386,16,29,1.50,292.74,21.48,1
701903,3,9,25100,118,299,1.56,340.91,22.94,0
702332,2,9,20932,35,54,2.94,311.19,18.44,0
702474,1,9,7087,70,122,2.57,229.68,15.64,0
702629,20,18,14539,105,257,1.73,408.37,19.72,0
702783,6,6,2403,14,24,12.07,178.37,22.04,0
702827,16,13,9432,45,103,2.44,401.62,28.12,0
703014,21,13,15833,44,78,2.00,415.64,20.67,0
703291,12,4,1682,14,29,3.00,370.23,35.79,1
703393,7,5,1660,49,222,1.12,372.87,25.76,0
703714,6,9,12107,42,134,1.71,693.93,31.24,0
703838,6,20,54522,180,1652,1.02,251.94,20.39,0
704140,15,7,6255,14,31,5.43,495.58,19.58,0
704217,27,4,4350,26,81,6.12,844.21,48.23,0
704281,5,5,6229,56,199,3.23,349.42,23.09,0
704345,1,34,26470,106,165,1.74,469.16,24.67,1
704647,17,4,1022,77,138,2.36,232.51,10.10,1
704672,0,53,133076,151,589,1.22,509.19,28.59,0
705351,21,11,6443,39,67,4.56,361.50,18.99,1
705448,17,11,43514,48,131,3.02,224.68,18.10,0
705821,3,4,2237,30,36,5.83,523.48,18.47,0
705996,24,8,8306,38,79,3.03,538.42,25.76,0
706214,27,9,15214,115,268,1.60,271.89,8.89,0
706307,25,9,47630,144,607,1.27,103.32,12.24,0
706366,9,14,50981,47,69,3.66,257.96,17.17,0
706617,12,27,17490,105,207,1.74,222.58,21.17,0
706888,23,4,9230,24,49,2.00,251.60,16.71,0
707001,7,6,5185,65,173,2.83,526.68,41.06,1
707924,26,6,3317,8,15,6.50,397.27,24.80,0
708298,14,4,5883,30,32,6.00,195.11,16.53,1
708432,7,5,3425,32,52,5.59,204.53,12.44,1
708436,8,10,14164,23,44,7.74,541.44,39.73,1
708802,20,9,12370,52,98,2.98,292.35,18.12,1
708866,22,5,6160,23,31,4.96,139.04,15.13,0
708947,24,12,6473,89,208,2.07,493.40,19.96,1
709200,10,4,7063,69,125,2.65,265.30,15.86,0
709292,8,4,7587,90,225,2.00,264.05,15.97,0
709323,1,19,7059,106,201,1.73,289.53,27.24,0
709365,20,3,2120,13,15,11.92,126.85,11.13,0
710076,26,5,21565,50,102,3.60,530.40,29.03,0
710219,13,4,6897,31,83,2.58,454.31,11.66,1
710515,14,3,1305,38,91,2.42,267.26,28.42,0
710536,5,3,2570,19,29,4.00,508.67,21.97,0
710822,14,6,9148,57,116,3.12,274.82,16.57,0
711334,7,4,2968,21,66,1.90,276.77,26.30,0
711407,12,27,71457,1,1,1.00,19.83,6.00,0
711414,13,6,5135,39,79,2.69,406.98,19.16,0
711548,12,6,4027,36,62,5.03,1009.00,31.76,0
711613,20,3,690,10,15,2.30,237.16,17.60,1
711655,7,41,47687,78,177,2.32,381.71,33.10,0
711665,5,21,9592,65,224,2.03,562.66,28.91,0
711791,0,85,38284,105,375,1.73,643.29,58.61,0
711874,20,11,35660,109,340,1.51,338.45,13.78,0
711918,30,3,694,55,84,3.27,314.02,16.57,0
711955,2,6,6762,46,71,3.96,182.79,14.45,0
712024,5,8,4842,12,23,15.08,490.87,30.57,0
712147,7,17,13392,25,38,7.00,371.20,17.29,0
712169,1,23,100901,86,379,1.27,304.71,20.84,0
712191,25,11,16737,35,59,3.20,492.24,41.17,0
712266,2,5,4028,9,12,9.33,207.07,19.25,0
712513,24,28,103212,101,275,1.78,505.16,39.52,0
712575,26,8,9825,56,194,1.77,463.15,16.72,1
712717,15,16,70343,62,103,2.87,220.98,17.12,1
713044,0,31,17671,69,154,2.26,427.23,22.08,0
713164,2,7,5810,63,208,2.89,739.58,28.40,0
713247,28,5,7486,36,53,4.97,233.16,23.43,1
713957,1,4,1490,25,45,6.88,380.48,22.24,0
714025,17,36,19165,152,562,1.21,600.71,41.77,0
714574,9,20,28671,73,160,2.30,119.55,13.52,0
714576,18,5,2811,37,75,1.24,974.23,31.71,0
714729,1,7,4093,12,16,13.17,179.13,16.19,0
714912,1,50,24841,161,685,1.14,254.74,21.63,1
715332,4,10,7016,45,135,1.69,473.57,12.84,0
715343,9,17,11012,68,119,2.57,368.61,24.13,0
715640,8,21,74835,57,79,2.28,303.69,22.33,0
716058,20,7,80488,4,4,4.25,203.62,14.75,1
716367,13,5,4536,36,60,4.50,564.11,25.48,0
716488,15,10,22195,46,121,1.63,204.40,18.02,0
716536,14,11,24549,19,79,1.37,490.43,42.81,0
716771,0,5,3826,33,55,3.64,199.07,15.73,0
716798,22,9,3375,95,215,1.93,244.35,29.63,1
717015,14,8,37368,21,34,7.67,424.25,34.91,0
717160,21,7,3684,48,92,1.96,293.74,25.60,0
717375,15,3,3905,14,34,5.57,351.57,15.62,1
717820,22,6,1802,18,38,2.72,199.85,18.21,1
717865,22,4,1903,16,47,4.75,195.13,16.49,1
718203,7,3,700,124,636,1.07,1110.04,10.84,0
718308,3,6,2197,8,14,2.38,350.65,37.21,0
718757,3,7,7775,27,97,1.33,351.69,25.95,0
718937,21,5,2946,16,21,5.00,561.19,45.00,1
719131,7,3,1720,31,57,5.65,506.82,39.37,0
719409,1,4,5772,12,27,1.83,522.56,25.41,0
719549,1,8,11547,42,156,3.90,334.73,17.96,0
719861,13,5,10769,29,48,5.83,488.86,22.75,0
720102,0,9,13915,33,84,1.18,266.19,20.43,0
720208,11,3,1999,101,190,1.81,760.66,57.36,0
720270,20,18,46459,112,281,1.63,262.60,18.32,0
